province,municipal_sludge_Azithromycin_ug_kg,municipal_sludge_Chloramphenicol_ug_kg,municipal_sludge_Chlortetracycline_ug_kg,municipal_sludge_Ciprofloxacin_ug_kg,municipal_sludge_Clarithromycin_ug_kg,municipal_sludge_Doxycycline_ug_kg,municipal_sludge_Enrofloxacin_ug_kg,municipal_sludge_Erythromycin_ug_kg,municipal_sludge_Lomefloxacin_ug_kg,municipal_sludge_Norfloxacin_ug_kg,municipal_sludge_Ofloxacin_ug_kg,municipal_sludge_Oxytetracycline_ug_kg,municipal_sludge_Roxithromycin_ug_kg,municipal_sludge_Sulfadiazine_ug_kg,municipal_sludge_Sulfadimethoxine_ug_kg,municipal_sludge_Sulfamerazine_ug_kg,municipal_sludge_Sulfamethazine_ug_kg,municipal_sludge_Sulfamethoxazole_ug_kg,municipal_sludge_Sulfapyridine_ug_kg,municipal_sludge_Sulfathiazole_ug_kg,municipal_sludge_Tetracycline_ug_kg,municipal_sludge_Trimethoprim_ug_kg,sediments_Azithromycin_ug_kg,sediments_Chlortetracycline_ug_kg,sediments_Ciprofloxacin_ug_kg,sediments_Clarithromycin_ug_kg,sediments_Danofloxacin_ug_kg,sediments_Enrofloxacin_ug_kg,sediments_Erythromycin_ug_kg,sediments_Lincomycin_ug_kg,sediments_Marbofloxacin_ug_kg,sediments_Norfloxacin_ug_kg,sediments_Ofloxacin_ug_kg,sediments_Oxytetracycline_ug_kg,sediments_Roxithromycin_ug_kg,sediments_Sulfachloropyridazine_ug_kg,sediments_Sulfadiazine_ug_kg,sediments_Sulfadoxine_ug_kg,sediments_Sulfamethazine_ug_kg,sediments_Sulfamethoxazole_ug_kg,sediments_Sulfamonomethoxine_ug_kg,sediments_Sulfapyridine_ug_kg,sediments_Sulfathiazole_ug_kg,sediments_Sulfisoxazole_ug_kg,sediments_Tetracycline_ug_kg,sediments_Trimethoprim_ug_kg,sediments_Tylosin_ug_kg,sediments_Lomefloxacin_ug_kg,sediments_Sulfadimethoxine_ug_kg,sediments_Doxycycline_ug_kg,sediments_Sulfamerazine_ug_kg,sediments_Chloramphenicol_ug_kg,sediments_Florfenicol_ug_kg,sediments_Flumequine_ug_kg,sediments_Oxolinic_Acid_ug_kg,sediments_Sarafloxacin_ug_kg,sediments_Sulfameter_ug_kg,sediments_Sulfaquinoxaline_ug_kg,sediments_Cephalexin_ug_kg,sediments_Penicillin_V_ug_kg,sediments_Vancomycin_ug_kg,sediments_Sulfacetamide_ug_kg,sediments_Fleroxacin_ug_kg,soil_Chloramphenicol_ug_kg,soil_Chlortetracycline_ug_kg,soil_Ciprofloxacin_ug_kg,soil_Difloxacin_ug_kg,soil_Doxycycline_ug_kg,soil_Enrofloxacin_ug_kg,soil_Erythromycin_ug_kg,soil_Lomefloxacin_ug_kg,soil_Norfloxacin_ug_kg,soil_Ofloxacin_ug_kg,soil_Oxytetracycline_ug_kg,soil_Roxithromycin_ug_kg,soil_Sarafloxacin_ug_kg,soil_Sulfachloropyridazine_ug_kg,soil_Sulfadiazine_ug_kg,soil_Sulfadimethoxine_ug_kg,soil_Sulfamerazine_ug_kg,soil_Sulfameter_ug_kg,soil_Sulfamethazine_ug_kg,soil_Sulfamethoxazole_ug_kg,soil_Sulfamethoxydiazine_ug_kg,soil_Sulfamonomethoxine_ug_kg,soil_Sulfapyridine_ug_kg,soil_Sulfathiazole_ug_kg,soil_Tetracycline_ug_kg,soil_Trimethoprim_ug_kg,soil_Tylosin_ug_kg,soil_Azithromycin_ug_kg,soil_Florfenicol_ug_kg,soil_Sulfaguanidine_ug_kg,soil_Sulfaquinoxaline_ug_kg,soil_Danofloxacin_ug_kg,soil_Tilmicosin_ug_kg,soil_Sulfamethizole_ug_kg,S_aureus_Penicillin_G_resistant_pc,S_aureus_Erythromycin_resistant_pc,S_aureus_Oxacillin_resistant_pc,S_aureus_Cefoxitin_resistant_pc,S_aureus_Clindamycin_resistant_pc,S_aureus_Ciprofloxacin_resistant_pc,S_aureus_Tetracycline_resistant_pc,S_aureus_Levofloxacin_resistant_pc,S_aureus_Gentamicin_resistant_pc,S_aureus_Chloramphenicol_resistant_pc,S_aureus_Rifampicin_resistant_pc,S_aureus_Nitrofurantoin_resistant_pc,S_aureus_Teicoplanin_resistant_pc,S_aureus_Vancomycin_resistant_pc,S_aureus_Linezolid_resistant_pc,E_coli_Amoxicillin_resistant_pc,E_coli_Ampicillin_resistant_pc,E_coli_Cefazolin_resistant_pc,E_coli_Cefotaxime_resistant_pc,E_coli_Ceftriaxone_resistant_pc,E_coli_Chloramphenicol_resistant_pc,E_coli_Ciprofloxacin_resistant_pc,E_coli_Gentamicin_resistant_pc,E_coli_Levofloxacin_resistant_pc,K_pneumoniae_Ampicillin_resistant_pc,K_pneumoniae_Cefazolin_resistant_pc,K_pneumoniae_Cefotaxime_resistant_pc,K_pneumoniae_Chloramphenicol_resistant_pc,K_pneumoniae_Ceftriaxone_resistant_pc,K_pneumoniae_Amoxicillin_resistant_pc,K_pneumoniae_Ciprofloxacin_resistant_pc,K_pneumoniae_Gentamicin_resistant_pc,K_pneumoniae_Levofloxacin_resistant_pc,A_baumannii_Ampicillin_resistant_pc,A_baumannii_Cefotaxime_resistant_pc,A_baumannii_Ceftriaxone_resistant_pc,A_baumannii_Ciprofloxacin_resistant_pc,A_baumannii_Gentamicin_resistant_pc,A_baumannii_Levofloxacin_resistant_pc,A_baumannii_Minocycline_resistant_pc,P_aeruginosa_Ciprofloxacin_resistant_pc,P_aeruginosa_Gentamicin_resistant_pc,P_aeruginosa_Levofloxacin_resistant_pc,Total_Water_Resources_100_million_cu_m,Surface_Water_Resources_100_million_cu_m,Groundwater_Resources_100_million_cu_m,Overlapped_Measurement_100_million_cu_m,Per_Capita_Water_Resources_cu_m_person,Water_Supply_100_million_cu_m,Surface_Water_Supply_100_million_cu_m,Groundwater_Supply_100_million_cu_m,Nonconventional_Water_Supply_100_million_cu_m,Water_Use_100_million_cu_m,Agriculture_Use_100_million_cu_m,Industry_Use_100_million_cu_m,Households_Service_Use_100_million_cu_m,Artificial_Ecoenvironment_Use_100_million_cu_m,Per_Capita_Water_Use_cu_m_person,Cultivated_Land_1000_ha,Garden_Land_1000_ha,Forest_Land_1000_ha,Grassland_1000_ha,Wetland_1000_ha,Land_for_Urban_Rural_Industrial_Mining_1000_ha,Land_Used_for_Transport_1000_ha,Land_Used_for_Water_Water_Conservancy_1000_ha,Investment_in_Urban_Env_Infra_10000_yuan,Gas_Supply_10000_yuan,Centralized_Heating_10000_yuan,Drainage_Works_10000_yuan,Gardening_Greening_10000_yuan,Environmental_Sanitation_10000_yuan,Irrigated_Area_of_Cultivated_Land_1000_ha,Consumption_of_Chemical_Fertilizers_10000_tons,Nitrogenous_Fertilizer_10000_tons,Phosphatic_Fertilizer_10000_tons,Potassic_Fertilizer_10000_tons,Compound_Fertilizer_10000_tons,Village_Clinics...37,Village_run,Outlets_of_Township_Health_Centers,Joint_run,Private_run,Others,Investment_Completed_in_Treatment_of_Industrial_Pollution_10000_yuan,Treatment_of_Wastewater_10000_yuan,Treatment_of_Waste_Gas_10000_yuan,Treatment_of_Solid_Waste_10000_yuan,Treatment_of_Noise_Pollution_10000_yuan,Treatment_of_Other_Pollution_10000_yuan,Total_Health_Care_Institutions,General_Hospitals,Traditional_Chinese_Medicine_Hospitals,Specialized_Hospitals,Health_Care_Institutions_at_Grassroot_Level,Community_Health_Service_Centers_Stations,Township_Health_Centers,Village_Clinics...56,Outpatient_Departments,Specialized_Public_Health_Institutions,Centers_for_Disease_Control,Specialized_Disease_Prevention_Treatment_Institutions,Maternal_and_Children_Care_Centers,Health_Inspection_Institutions,COD_ton,Ammonia_Nitrogen_ton,Total_Nitrogen_ton,Total_Phosphorus_ton,Petroleum_ton,Volatile_Phenol_kg,Cyanide_kg,Heavy_Metals_kg,GRP_100_million_yuan,Per_Capita_GRP_yuan,Total_Investment_in_Industrial_Pollution_Treatment_10000_yuan,Wastewater_Treatment_10000_yuan,Freshwater_Aquatic_Products_10000_tons,Output_of_Meat_10000_tons,"Output_of_Pork,_Beef_and_Mutton_10000_tons",Pork_10000_tons,Beef_10000_tons,Mutton_10000_tons,Milk_10000_tons,Large_Animals_Number_of_Livestock_10000_heads,Cattle_and_Buffaloes_10000_heads,Slaughtered_Hogs_10000_heads,Hogs_10000_heads_year-end,Sheep_and_Goats_10000_heads_year-end,Gross_Output_Value_Total_100_million_yuan,Farming_100_million_yuan,Forestry_100_million_yuan,Animal_husbandry_100_million_yuan,Fishery_100_million_yuan,Professional_and_Support_Activities_100_million_yuan
Heilongjiang,11.6,NA,NA,NA,11.5,NA,NA,NA,NA,70.9,62,NA,66.5,33,NA,0,17.06,6.905,7.9049999999999985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5775,NA,0.4125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.56,NA,NA,87.53,NA,NA,NA,NA,NA,18.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.6,72.9,19,NA,43.4,25.6,14,24.2,14.3,6.3,2.2,NA,NA,NA,NA,10.8,83.1,63.4,51.4,52.2,29,62.3,36.3,58.7,95.9,27.1,21.8,17.8,23.2,14.3,16,13.4,14.7,41.5,35.7,26.9,46.2,34.1,36.7,9.7,8.7,6.2,9,1011.7,851.6,342.9,160.1,3322,288.5,187.9,97.6,3.1,288.5,258.4,11.9,14.5,3.7,947.3,17167.7,74.2,21611.3,1169.5,3474.7,1177.2,558.3,1721.5,857770,43116,182895,593033,34338,4388,6250.8,240.3,75.9,46.5,32.3,85.6,10206,7445,1319,139,701,602,96649,2645,90765,777,NA,2462,22535,1278,810,199,20759,643,10206,10206,8935,403,145,17,118,52,1004969,22391,90377,9166,15,1123,138,56,16476.9,54102,96649,2645,81.4,324.9,267.4,196.2,56,15.2,443.7,500,490.1,2346.7,1296.1,761.5,5904.1,3795,201,1513.8,176,218.4
Henan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3,4.3,NA,NA,4.1,NA,NA,NA,16.4,10.6,15.2,0.8,2.2,4.5,NA,5.2,13.3,NA,NA,NA,NA,20.2,NA,NA,9.2,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.46,11.02,NA,12.5,318,0,NA,0,0,37.1,NA,0.06,NA,54.17,0,NA,NA,5.54,0.56,0,11.02,NA,0,11.69,NA,3170,11.34,0.06,399,1.22,0.22,0.42,NA,94.7,69.6,35.1,NA,44.1,11.9,17,13.5,10.1,5.9,1.6,NA,NA,NA,NA,16.3,86.3,68.1,53.5,52.6,24.3,57.6,37.3,55.1,95.6,39,34.8,23.3,34.8,26.3,28.1,22.2,25.9,66.4,77.2,65.5,70.8,66.3,64.6,13.1,11.9,7.1,13.7,417.7,323.5,191.8,94.1,426.2,214.2,114.2,85.7,14.3,214.2,125.1,20.6,42.9,25.4,218.6,7579.6,385.5,4299.9,250.5,33.5,2470.7,415,868.5,2136370,66802,340526,856264,740508,132270,5767.4,571.1,147.5,65.5,45.2,312.9,59058,35380,4383,2316,12166,4813,223400,19170,161095,862,3,42271,86702,2472,1282,477,83517,2018,59058,59058,20449,568,185,18,165,60,1699957,46992,168786,21009,47,78,344,1200,63590,64888,223400,19170,100.4,694.2,538.8,470.9,39.1,28.8,230.5,357.1,355.2,6029.1,4030.9,1763.6,10632.6,6680.5,176.1,2609.9,144.6,1021.5
Hong Kong,NA,3.3875,NA,NA,NA,NA,NA,62,NA,372,835,NA,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,59.2,NA,NA,2.6,3.7,0.1345,NA,17.200000000000003,2.9,12.7,1.8,NA,3.75,NA,6.4,17.55,NA,NA,NA,NA,9.1,NA,NA,NA,NA,0.0905,NA,6.199999999999999,52.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hubei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,190.9,17.7,0.9,NA,553.6,8.8,0.21,NA,47.6,291.9,54.1,2,NA,91.2,NA,323.8,57.32,0.08,NA,467.1,NA,412.9,152.3,0.26,8.4,NA,34.02,1.6,NA,NA,NA,NA,NA,49.65,0.005,0,0.245,NA,NA,NA,NA,20.47,22.8,NA,18.2,43.25,6.6,7.4,35.4,28.83,25,1.1,NA,NA,4.09,NA,NA,38.98,37.86,2.7,NA,NA,NA,NA,25.87,15.33,NA,0.8,NA,NA,NA,NA,NA,NA,92.1,53.2,24.5,NA,28.7,15.8,14.3,14.4,8.2,4.8,1.5,NA,NA,NA,NA,10.8,84.9,60.5,48,47.1,20.5,51,29.9,40.5,97.3,28.7,26.5,20.9,26.5,17.1,22.5,17,19.2,53,51,60.5,60.9,55.8,52.8,11.5,8.5,5.7,10.3,918.2,895.8,283.7,22.4,1573.3,340.2,329,4.2,7,340.2,190.9,70.1,52.5,26.6,582.9,4752,474.4,9292.5,98.2,47,1428.3,364.4,1949.1,3421650,454325,22410,2249615,547146,148154,3226.9,249.9,79.8,29.4,20.4,120.4,21759,16923,733,2644,387,1072,105260,25572,68982,447,114,10145,38897,1268,605,173,37036,1131,21759,21759,13038,446,121,53,102,73,1490235,48609,174567,24650,57,1035,1733,1339,60013,102832,105260,25572,546.4,453.6,376.8,351.2,16,9.6,6.9,212.5,212.2,4431.4,2520.7,477.4,9844.1,4845.7,408.2,1986.4,1727,876.8
Hunan,59,NA,NA,120,29,28,41,7.3,NA,1400,3300,810,57,NA,NA,NA,NA,NA,NA,NA,230,2.6,2.18,46,3.94,2.22,0.05,11.7,0.96,0.45,0.01,15.5,27.7,89.2,2.68,0.08,8.65,0.05,6.24,30.57,0.27,0.08,0.02,0.07,39.85,0.08,0.14,NA,NA,43.84,NA,NA,0.89,NA,NA,NA,32.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.4,44.4,22.8,NA,21.1,11.1,22.1,12.2,6.1,5.3,1.4,NA,NA,NA,NA,10.7,80.9,56.5,45.7,45.9,25.4,44.5,28.8,40.4,91.2,30.7,24,24.1,27,16.3,21.5,17.2,17.7,50.6,40,53.1,57,45.9,48.5,13,7.4,5.8,8.8,2087.5,2079.7,451.4,7.8,3185.3,298.7,286.9,5.2,6.6,298.7,193.5,44.4,46.1,14.8,455.8,3666.6,906.2,12612.5,141.5,230.9,1645.2,398.5,1250.2,684706,77212,22410,520435,29349,57710,2932,211.8,58.9,13.9,26.9,112.1,35502,24550,2480,374,5225,2873,298433,5063,216775,53424,NA,23171,57611,1763,822,225,55275,1103,35502,35502,16671,458,146,62,140,67,1732340,70723,206064,28663,72,908,451,3328,53231,81225,298433,5063,299.1,577.2,491.1,455.2,21.3,14.6,8.8,319.8,318.6,6016,3652.6,652.5,8715.7,4441.9,554.9,2301.7,683.9,733.2
Jiangsu,6890.95,NA,8.5,83.29999999999998,5.3,13.6,6.6,6.2,75.29999999999998,2747.45,8827.6,387.8,13.4,3.4,4.9,15.3,0.8,4.2,NA,7.1,57.4,18,7.3715,1957,1240,0.15,4.14,580,1200,1.98,0.54,400,44270,3106,66,7.3,100,0.08,160,1390,1.7,0.161,17.8,11,490,230,2.562,1.16,6.9,123.45,0.116,NA,0.02,NA,NA,1.55,0.7689999999999998,1.36,6.13,5.21,3.69,310,3.02,NA,4331,505,NA,27.5,197,0,NA,15.4,14.8,3212,1.3,0.06,5,21.86,1.46,0.18,NA,105.94,20.92,0,26.5,NA,0,753,NA,0.48,11.34,4,0,1.22,0.22,0.42,0.55,91.3,54.7,38.8,NA,23.5,28.8,20.7,25.4,10.2,3.4,0.8,NA,NA,NA,NA,11.7,82.5,63.3,51.1,50.7,23.5,56.4,33,54.6,86.1,37,27.8,20.3,30.2,18.5,21.1,19.8,19.5,60.9,67.6,59.6,60.6,50.9,51.8,11,12.9,7.9,15.2,496.3,438.7,132.1,57.6,582.1,578.7,560.5,2.1,16,578.7,244.8,251.1,67.3,15.4,678.7,4139.6,216,792.6,105.4,407.6,2059.9,392.1,2464.8,3195784,267012,6377,2178853,554552,188990,3873.8,264.2,121.6,22.3,14,106.4,14523,5472,6890,940,86,1135,276680,31110,191956,10688,304,42622,41680,2246,980,173,38446,2732,14523,14523,20300,495,115,24,125,96,1206340,50491,164691,18831,113,2450,1062,1027,137008,160694,276680,31110,388,336.7,197.2,187.4,3.9,5.9,70.5,36.7,36.6,2334.9,1421.6,281.7,9284.6,5010.9,196.4,1239.1,1995,843.3
Jiangxi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13,12.62,16.4,0.15,0.05,56,3,6.4,0.01,30.3,6.9,44.6,1.4,0.08,7.599999999999999,0.05,0.21,0.22,7.8,0.08,0.02,0.07,40,2.3,0.6,NA,NA,9.19,NA,NA,NA,NA,NA,NA,NA,2.8,12.6,16.3,1.4,NA,NA,NA,2.83,0,NA,1.86,5.866666666666667,0,NA,6.966666666666666,28.600000000000005,62.633333333333326,NA,NA,NA,0,0,NA,NA,0,39.96666666666666,2.8733333333333326,6.166666666666667,NA,4.8,32.833333333333336,NA,0,NA,NA,0,NA,NA,NA,NA,91.8,41.7,21.5,NA,22.1,13.6,17.1,12.4,6.2,3.5,1.5,NA,NA,NA,NA,14.1,82.8,58.8,43.8,46.7,27.1,44.7,28.9,42.4,93.4,33.3,22,22.5,27,18.5,21.6,13.4,18.5,51.7,50.6,48.9,56.6,43.7,49.6,11,10.3,5.9,10.9,2059.7,2039.7,446.5,20,4568.5,238.2,232.4,2.1,3.7,238.2,165.7,37.8,30.1,4.5,528.3,2718.3,586.2,10334.3,102.5,225.5,1133.7,372,1089.9,2040867,155292,65846,1450218,276346,159011,2201.6,106,27,13.2,14.5,51.4,25889,12351,1312,1312,9543,1371,47663,2977,40311,1244,315,2816,39392,1098,621,149,37681,703,25889,25889,9485,439,149,73,116,23,1044465,48684,133302,17393,101,8503,850,4140,34202.5,75862,47663,2977,303.3,365.7,273.1,252.9,17.1,3.1,4.6,167.3,167.1,3035.6,1660.9,121.8,4494.1,2168,433.1,1034.6,574.1,284.2
Jilin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.3,NA,NA,21.2,25.1,NA,NA,3.2,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,NA,NA,8.099999999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,16.75,0,0,NA,0,298.3,9.2,NA,NA,NA,0,0,NA,NA,0,0,0,2.435,NA,0,0,NA,0,NA,NA,0,NA,NA,NA,NA,87.9,74.8,19.2,NA,37,29.9,14.7,30.4,15.1,9.8,2,NA,NA,NA,NA,9.4,85.8,68,53.4,55.7,31.7,70.6,38.9,66.3,94.5,32.2,18.9,25.2,21.9,9.7,18.3,14.5,14.7,27.7,25.6,37.4,46.7,32.2,40.9,7.1,10.2,6.5,11.2,676.8,589.5,216.6,87.3,2907.2,107,70.6,30.5,5.8,107,76.6,7.9,13,9.4,459.6,7452.6,88.8,8804.8,619.7,221.4,864.3,277.2,631.6,456757,46228,163116,197457,49555,401,2097,226.3,36.1,4.6,11,174.5,8701,3808,1706,1450,1357,380,47042,8486,32393,10,NA,6153,26540,873,409,171,25306,337,8701,8701,15514,250,70,54,70,21,899449,15345,64328,7346,29,449,269,341,14361.2,61689,47042,8486,26.6,314.1,223.3,159.3,53.9,10.1,30.3,440.9,431.1,1908.4,1115.1,653.9,3031.3,1443.7,75.4,1344.1,68.7,99.4
Liaoning,749,NA,8.5,83.29999999999998,5.3,13.6,6.6,6.2,75.29999999999998,2003.7,3150,387.8,43.6,3.4,4.9,15.3,0.8,4.2,NA,7.1,57.4,18,NA,11.2,91.4,NA,NA,19.9,11.45,NA,NA,15.1,7.599999999999999,268.8,21.31,NA,12.6,NA,0.26,8.49,1.63,NA,0.08999999999999998,NA,29.2,47.38,NA,NA,0.3,110.8,1.73,1.02,0.43,NA,NA,NA,8.82,NA,NA,NA,NA,0.13,NA,NA,1520.6,32.87647058823529,NA,159.07647058823528,32.352941176470594,1.023529411764706,0.475,3.575,15.964705882352945,124.80000000000004,14.32941176470588,NA,20.91764705882353,0.18823529411764703,NA,NA,NA,42.97058823529412,12.323529411764705,NA,1.7058823529411762,NA,NA,23.22941176470588,15.241176470588233,8.147058823529413,NA,NA,NA,NA,NA,NA,NA,86.9,73,14.9,NA,35.7,26.1,11.7,25.4,9.2,8,1.6,NA,NA,NA,NA,11.5,84.4,68.6,57.7,56.9,30.2,69.2,38.5,64.8,84.2,36.3,28.5,23.9,32.7,18.8,24.4,20.1,20.7,53.7,58.9,55.8,66,61.9,55.5,13.2,15.7,10.2,16.7,534.6,482.6,151.1,52,1282.5,123.3,73.7,41.7,7.8,123.3,71.9,14.8,26.4,10.3,296.8,5162.2,525.9,5985.5,475.1,294,1347.3,317,701.2,792526,278219,120929,359050,15159,19169,1739.8,129.1,38.9,7.6,9.9,72.7,16455,7877,410,154,6915,1099,178226,13466,143280,2426,98,18957,37137,1646,837,252,34973,1508,16455,16455,15996,363,126,35,103,13,1372012,33058,111329,15537,116,7655,757,777,32612.7,78236,178226,13466,83.9,497.8,277.9,235.7,34.4,7.8,131.3,327.1,303.1,2788.3,1342.1,762,5125.4,2178.8,136.3,1664.1,953.2,192.9
Qinghai,749,NA,8.5,83.29999999999998,5.3,13.6,6.6,6.2,75.29999999999998,2003.7,3150,387.8,13.4,3.4,4.9,15.3,0.8,4.2,NA,7.1,57.4,18,0.45,0.48,NA,0.44,NA,NA,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.8,61.8,30.5,NA,39.6,6.8,20.7,7.6,6.7,5,0.9,NA,NA,NA,NA,7.4,85.1,60,32.2,49.8,18.4,51.7,37.1,51.6,82,8.7,3.6,10.7,11.9,6.2,7.3,6,6.1,21.7,15.9,21.5,28.1,14,23.6,21.8,4.9,4.5,6.4,958.6,932.4,412.9,26.2,16151.6,26.1,20.2,4.6,1.3,26.1,17.7,3.2,3.2,2,439.8,570,59.2,4604,39432.9,5100,384.2,154.3,2455.3,161140,36229,59072,57248,7941,650,229.1,4.5,1.7,0.5,0.1,2.1,4489,2571,656,479,317,466,128587,10375,57637,26146,62,34367,6914,252,134,16,6536,280,4489,4489,3952,124,54,2,52,1,281929,4158,14989,1456,3,298,80,52,3950.8,66568,128587,10375,1.9,40.7,40.3,4.2,22.7,13.4,31.5,669.6,654.2,50,37.7,1305.9,534.1,247.2,13.4,260.4,4.4,8.8
Shaanxi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.96,62.5,NA,NA,1.3,50.9,NA,NA,111,1.9,456,27.9,NA,5,NA,413,0.33,NA,NA,NA,NA,128,14.7,NA,NA,NA,3.5,NA,5.05,NA,NA,NA,NA,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.9,65.1,35.6,NA,35.2,12.9,14.5,12.9,8,5.8,1.2,NA,NA,NA,NA,12.8,85,68,53.4,51.1,17.3,56.4,34.3,53,92.8,28.4,26.1,20.9,25.5,17.1,20.1,15.7,16.6,53.7,58.4,66.3,57.1,53.6,48.4,9,9.4,5.5,11,389.3,353.8,144.4,35.5,984.9,100,61.6,30.1,8.4,100,56,14.9,21.2,7.9,253,3040.6,1105.4,12436.5,2188.8,45.9,941.7,321.6,283.1,1951759,219246,344591,1002632,243579,141711,1186.6,193.7,71.8,15.8,19.1,87,20995,19444,115,203,1221,12,67346,26397,9166,382,NA,31401,35426,1288,737,181,33662,769,20995,20995,10372,355,121,4,118,74,400614,20984,49220,4706,28,1198,321,1127,35538.8,89915,67346,26397,18.7,130.1,118.8,99,8.7,11.2,139,124.3,122.3,1203.5,841.6,861.5,4704.4,3474.4,103.7,805.3,38,283
Shandong,749,NA,8.5,83.29999999999998,5.3,13.6,6.6,6.2,75.29999999999998,2003.7,3150,387.8,13.4,3.4,4.9,15.3,0.8,4.2,NA,7.1,57.4,18,NA,11.2,5300,0.43,NA,895,2.55,NA,NA,7000,7600,1478,5,NA,715,NA,1.755,303,0.2,0.08999999999999998,0.03,NA,1231,6.58,NA,0.255,0.3,110.8,0.298,2.8683829787234045,0,4900,4700,0.76,NA,0.19,NA,NA,NA,NA,NA,2.6,71.24,651.6,NA,66.31,167,0.003,NA,288.3,45.08,107.15,0.29,NA,NA,0.75,NA,NA,NA,2.79,0.17,NA,NA,NA,NA,29.3,NA,NA,4.6,0.302,NA,NA,NA,NA,NA,92.9,67.6,25,NA,30.1,14.3,11.4,13.9,7.8,4.5,0.8,NA,NA,NA,NA,15.1,83.1,62,48.1,48.2,26.8,55,36,52.7,89.5,29.6,23.8,21.2,25.2,15.1,18.7,15.7,16.3,45.1,48.2,50.2,54.6,49,49.6,11.8,10.6,5.9,12.3,461.7,355.8,194,105.9,457.1,231.6,142.8,68.2,20.5,231.6,132.9,34.3,45,19.4,229.3,6539.3,1199.4,2443.7,243.7,245.5,2863.1,489.1,1346.1,4140387,103408,832734,2418338,665930,119977,5271.4,349.6,92.1,28.9,26.4,202.2,50598,29392,10677,3743,3383,3403,326398,75745,238477,1535,34,10607,90070,2930,1491,436,86289,2529,50598,50598,31658,497,185,69,159,35,1542184,55320,155534,16048,108,2390,881,3124,98565.8,97575,326398,75745,127.5,933.5,438.1,356,53.5,28.6,313.8,248.4,245.7,4333.6,2673.4,1069.5,12832.3,6753.2,251.9,2948.5,1739.4,1139.3
